Image_ID,Region_Index,BBox_X,BBox_Y,BBox_W,BBox_H,Region_Area_px,Region_Area_Ratio,Region_Mean_Saliency,Region_Max_Saliency,Region_Attention_Ratio,Quadrant,Center_X,Center_Y
541,7,308,227,54,31,1674,0.00323,0.0,0.0,0.0,Q1_TopLeft,335.0,242.5
541,8,18,81,216,71,15336,0.02958,29.324,106.0,0.02991,Q1_TopLeft,126.0,116.5
669,0,0,600,530,113,59890,0.11553,66.835,205.0,0.27415,Q3_BottomLeft,265.0,656.5
669,1,539,571,165,134,22110,0.04265,5.511,96.0,0.00835,Q4_BottomRight,621.5,638.0
669,2,312,559,109,40,4360,0.00841,148.782,203.0,0.04443,Q4_BottomRight,366.5,579.0
669,3,589,528,126,60,7560,0.01458,67.121,144.0,0.03475,Q4_BottomRight,652.0,558.0
669,4,0,524,299,75,22425,0.04326,94.42,209.0,0.14502,Q3_BottomLeft,149.5,561.5
669,5,53,276,25,22,550,0.00106,0.0,0.0,0.0,Q1_TopLeft,65.5,287.0
669,6,528,159,66,14,924,0.00178,25.326,52.0,0.0016,Q2_TopRight,561.0,166.0
669,7,596,127,18,7,126,0.00024,17.841,34.0,0.00015,Q2_TopRight,605.0,130.5
669,8,496,115,98,43,4214,0.00813,67.371,137.0,0.01944,Q2_TopRight,545.0,136.5
669,9,10,105,141,23,3243,0.00626,70.717,131.0,0.01571,Q1_TopLeft,80.5,116.5
669,10,20,81,121,22,2662,0.00514,75.284,123.0,0.01373,Q1_TopLeft,80.5,92.0
669,11,202,24,112,30,3360,0.00648,0.0,0.0,0.0,Q1_TopLeft,258.0,39.0
669,12,1,11,156,62,9672,0.01866,26.295,119.0,0.01742,Q1_TopLeft,79.0,42.0
88,0,39,643,87,43,3741,0.00722,25.221,65.0,0.00838,Q3_BottomLeft,82.5,664.5
88,1,194,642,509,54,27486,0.05302,20.736,166.0,0.05065,Q4_BottomRight,448.5,669.0
88,2,32,606,136,25,3400,0.00656,11.605,50.0,0.00351,Q3_BottomLeft,100.0,618.5
88,3,453,524,64,16,1024,0.00198,0.0,0.0,0.0,Q4_BottomRight,485.0,532.0
88,4,429,500,117,18,2106,0.00406,0.0,0.0,0.0,Q4_BottomRight,487.5,509.0
88,5,20,490,140,51,7140,0.01377,130.281,207.0,0.08266,Q3_BottomLeft,90.0,515.5
88,6,22,453,135,33,4455,0.00859,33.659,120.0,0.01332,Q3_BottomLeft,89.5,469.5
88,7,14,420,22,16,352,0.00068,0.0,0.0,0.0,Q3_BottomLeft,25.0,428.0
88,8,147,377,18,7,126,0.00024,0.032,1.0,0.0,Q3_BottomLeft,156.0,380.5
88,9,241,355,17,7,119,0.00023,0.0,0.0,0.0,Q1_TopLeft,249.5,358.5
88,10,237,320,28,34,952,0.00184,0.0,0.0,0.0,Q1_TopLeft,251.0,337.0
88,11,410,311,154,34,5236,0.0101,111.564,225.0,0.05191,Q2_TopRight,487.0,328.0
88,12,412,296,45,14,630,0.00122,67.756,118.0,0.00379,Q2_TopRight,434.5,303.0
88,13,31,220,265,67,17755,0.03425,70.234,180.0,0.11081,Q1_TopLeft,163.5,253.5
88,14,46,97,232,94,21808,0.04207,126.433,227.0,0.24502,Q1_TopLeft,162.0,144.0
88,15,2,6,229,49,11221,0.02165,4.375,49.0,0.00436,Q1_TopLeft,116.5,30.5
730,0,190,639,247,31,7657,0.01477,20.742,95.0,0.01388,Q3_BottomLeft,313.5,654.5
730,1,34,634,154,40,6160,0.01188,6.512,56.0,0.0035,Q3_BottomLeft,111.0,654.0
730,2,466,583,223,90,20070,0.03872,34.039,166.0,0.05969,Q4_BottomRight,577.5,628.0
730,3,93,540,279,72,20088,0.03875,63.701,157.0,0.1118,Q3_BottomLeft,232.5,576.0
730,4,465,522,221,72,15912,0.03069,56.557,166.0,0.07863,Q4_BottomRight,575.5,558.0
730,5,391,435,130,52,6760,0.01304,53.526,141.0,0.03161,Q4_BottomRight,456.0,461.0
730,6,484,336,72,47,3384,0.00653,78.381,164.0,0.02317,Q2_TopRight,520.0,359.5
730,7,379,336,70,48,3360,0.00648,102.171,133.0,0.02999,Q4_BottomRight,414.0,360.0
730,8,270,336,73,48,3504,0.00676,124.547,210.0,0.03813,Q3_BottomLeft,306.5,360.0
730,9,163,336,73,48,3504,0.00676,18.202,102.0,0.00557,Q3_BottomLeft,199.5,360.0
730,10,489,279,61,44,2684,0.00518,43.971,83.0,0.01031,Q2_TopRight,519.5,301.0
730,11,383,279,61,44,2684,0.00518,115.454,150.0,0.02707,Q2_TopRight,413.5,301.0
730,12,276,279,60,44,2640,0.00509,46.802,107.0,0.01079,Q1_TopLeft,306.0,301.0
730,13,168,279,61,44,2684,0.00518,21.7,45.0,0.00509,Q1_TopLeft,198.5,301.0
730,14,386,224,30,6,180,0.00035,5.678,11.0,9e-05,Q2_TopRight,401.0,227.0
730,15,280,224,31,6,186,0.00036,0.0,0.0,0.0,Q1_TopLeft,295.5,227.0
730,16,491,222,34,10,340,0.00066,0.0,0.0,0.0,Q2_TopRight,508.0,227.0
730,17,41,209,129,60,7740,0.01493,35.677,123.0,0.02413,Q1_TopLeft,105.5,239.0
730,18,53,140,129,79,10191,0.01966,40.228,129.0,0.03582,Q1_TopLeft,117.5,179.5
730,19,280,29,206,54,11124,0.02146,24.388,95.0,0.0237,Q2_TopRight,383.0,56.0
730,20,23,27,237,60,14220,0.02743,2.723,43.0,0.00338,Q1_TopLeft,141.5,57.0
705,0,531,682,18,9,162,0.00031,0.0,0.0,0.0,Q4_BottomRight,540.0,686.5
705,1,8,606,498,103,51294,0.09895,15.229,136.0,0.09319,Q3_BottomLeft,257.0,657.5
705,2,566,590,141,115,16215,0.03128,29.163,144.0,0.05641,Q4_BottomRight,636.5,647.5
705,3,0,547,346,47,16262,0.03137,67.483,176.0,0.13092,Q3_BottomLeft,173.0,570.5
705,4,581,537,107,38,4066,0.00784,62.304,127.0,0.03022,Q4_BottomRight,634.5,556.0
705,5,625,496,77,13,1001,0.00193,29.692,108.0,0.00355,Q4_BottomRight,663.5,502.5
705,6,0,467,168,59,9912,0.01912,49.547,152.0,0.05859,Q3_BottomLeft,84.0,496.5
705,7,576,406,42,104,4368,0.00843,138.296,183.0,0.07207,Q4_BottomRight,597.0,458.0
705,8,576,370,29,15,435,0.00084,202.124,210.0,0.01049,Q4_BottomRight,590.5,377.5
705,9,522,327,75,36,2700,0.00521,139.02,211.0,0.04478,Q2_TopRight,559.5,345.0
705,10,528,290,58,17,986,0.0019,68.282,127.0,0.00803,Q2_TopRight,557.0,298.5
705,11,12,263,139,24,3336,0.00644,36.128,106.0,0.01438,Q1_TopLeft,81.5,275.0
705,12,21,239,121,23,2783,0.00537,71.34,143.0,0.02369,Q1_TopLeft,81.5,250.5
705,13,328,183,61,46,2806,0.00541,0.0,0.0,0.0,Q1_TopLeft,358.5,206.0
705,14,1,170,156,62,9672,0.01866,33.017,143.0,0.0381,Q1_TopLeft,79.0,201.0
705,15,521,154,179,129,23091,0.04454,1.099,39.0,0.00303,Q2_TopRight,610.5,218.5
705,16,12,16,682,139,94798,0.18287,0.0,1.0,0.0,Q1_TopLeft,353.0,85.5
164,0,554,684,99,28,2772,0.00535,0.033,2.0,1e-05,Q4_BottomRight,603.5,698.0
164,1,63,684,117,28,3276,0.00632,0.0,0.0,0.0,Q3_BottomLeft,121.5,698.0
164,2,445,683,108,29,3132,0.00604,33.173,93.0,0.00776,Q4_BottomRight,499.0,697.5
164,3,336,683,106,29,3074,0.00593,31.878,101.0,0.00732,Q4_BottomRight,389.0,697.5
164,4,181,683,153,29,4437,0.00856,58.84,140.0,0.01951,Q3_BottomLeft,257.5,697.5
164,5,247,600,469,79,37051,0.07147,33.576,158.0,0.09296,Q4_BottomRight,481.5,639.5
164,6,0,597,248,79,19592,0.03779,0.506,31.0,0.00074,Q3_BottomLeft,124.0,636.5
164,7,0,559,157,31,4867,0.00939,0.007,1.0,0.0,Q3_BottomLeft,78.5,574.5
164,8,222,519,486,80,38880,0.075,25.766,164.0,0.07486,Q4_BottomRight,465.0,559.0
164,9,101,466,548,29,15892,0.03066,95.765,187.0,0.11372,Q4_BottomRight,375.0,480.5
164,10,75,398,564,51,28764,0.05549,79.295,202.0,0.17044,Q3_BottomLeft,357.0,423.5
164,11,334,172,50,13,650,0.00125,0.671,4.0,3e-05,Q1_TopLeft,359.0,178.5
164,12,14,80,273,37,10101,0.01948,33.774,155.0,0.02549,Q1_TopLeft,150.5,98.5
164,13,28,23,264,43,11352,0.0219,0.374,8.0,0.00032,Q1_TopLeft,160.0,44.5
164,14,546,3,171,43,7353,0.01418,3.338,35.0,0.00183,Q2_TopRight,631.5,24.5
81,0,498,646,186,55,10230,0.01973,0.0,0.0,0.0,Q4_BottomRight,591.0,673.5
81,1,13,645,470,56,26320,0.05077,29.986,147.0,0.11957,Q3_BottomLeft,248.0,673.0
81,2,532,583,178,46,8188,0.01579,3.267,57.0,0.00405,Q4_BottomRight,621.0,606.0
81,3,328,582,197,49,9653,0.01862,77.906,196.0,0.11394,Q4_BottomRight,426.5,606.5
81,4,516,524,19,8,152,0.00029,12.572,20.0,0.00029,Q4_BottomRight,525.5,528.0
81,5,44,524,285,110,31350,0.06047,29.08,158.0,0.13812,Q3_BottomLeft,186.5,579.0
81,6,591,520,40,14,560,0.00108,0.0,0.0,0.0,Q4_BottomRight,611.0,527.0
81,7,487,506,53,14,742,0.00143,1.602,7.0,0.00018,Q4_BottomRight,513.5,513.0
81,8,581,468,63,17,1071,0.00207,0.0,0.0,0.0,Q4_BottomRight,612.5,476.5
81,9,297,465,18,12,216,0.00042,0.0,0.0,0.0,Q3_BottomLeft,306.0,471.0
81,10,305,449,34,18,612,0.00118,0.0,0.0,0.0,Q3_BottomLeft,322.0,458.0
81,11,207,322,36,16,576,0.00111,29.392,76.0,0.00256,Q1_TopLeft,225.0,330.0
81,12,407,193,60,24,1440,0.00278,75.851,113.0,0.01655,Q2_TopRight,437.0,205.0
81,13,374,171,123,24,2952,0.00569,60.529,124.0,0.02707,Q2_TopRight,435.5,183.0
81,14,136,169,90,46,4140,0.00799,4.565,32.0,0.00286,Q1_TopLeft,181.0,192.0
81,15,64,92,640,51,32640,0.06296,22.758,138.0,0.11254,Q2_TopRight,384.0,117.5
81,16,295,33,413,49,20237,0.03904,1.497,45.0,0.00459,Q2_TopRight,501.5,57.5
81,17,11,14,254,71,18034,0.03479,1.504,41.0,0.00411,Q1_TopLeft,138.0,49.5
753,0,82,422,210,15,3150,0.00608,95.112,179.0,0.0261,Q3_BottomLeft,187.0,429.5
753,1,0,422,71,15,1065,0.00205,0.657,9.0,6e-05,Q3_BottomLeft,35.5,429.5
728,0,265,644,269,49,13181,0.02543,52.232,133.0,0.0594,Q4_BottomRight,399.5,668.5
728,1,24,643,240,50,12000,0.02315,26.315,107.0,0.02725,Q3_BottomLeft,144.0,668.0
728,2,560,601,149,90,13410,0.02587,76.255,171.0,0.08823,Q4_BottomRight,634.5,646.0
728,3,570,565,118,26,3068,0.00592,44.809,110.0,0.01186,Q4_BottomRight,629.0,578.0
728,4,320,307,18,12,216,0.00042,52.046,82.0,0.00097,Q1_TopLeft,329.0,313.0
728,5,136,180,156,53,8268,0.01595,137.212,232.0,0.09788,Q1_TopLeft,214.0,206.5
728,6,499,169,192,98,18816,0.0363,27.77,132.0,0.04508,Q2_TopRight,595.0,218.0
728,7,154,140,92,38,3496,0.00674,196.966,233.0,0.05941,Q1_TopLeft,200.0,159.0
728,8,115,90,140,66,9240,0.01782,101.933,227.0,0.08127,Q1_TopLeft,185.0,123.0
728,9,408,62,212,71,15052,0.02904,49.411,146.0,0.06417,Q2_TopRight,514.0,97.5
610,0,5,671,31,26,806,0.00155,12.189,46.0,0.00088,Q3_BottomLeft,20.5,684.0
610,1,272,667,421,31,13051,0.02518,115.104,206.0,0.13417,Q4_BottomRight,482.5,682.5
610,2,38,648,209,51,10659,0.02056,88.085,180.0,0.08386,Q3_BottomLeft,142.5,673.5
610,3,264,621,445,37,16465,0.03176,103.673,211.0,0.15246,Q4_BottomRight,486.5,639.5
610,4,6,602,133,30,3990,0.0077,37.526,106.0,0.01337,Q3_BottomLeft,72.5,617.0
610,5,565,571,88,34,2992,0.00577,127.517,185.0,0.03408,Q4_BottomRight,609.0,588.0
610,6,6,38,169,53,8957,0.01728,29.96,127.0,0.02397,Q1_TopLeft,90.5,64.5
25,0,250,638,327,64,20928,0.04037,80.693,234.0,0.1664,Q4_BottomRight,413.5,670.0
25,1,11,635,134,64,8576,0.01654,67.102,160.0,0.0567,Q3_BottomLeft,78.0,667.0
25,2,311,591,213,42,8946,0.01726,177.52,248.0,0.15648,Q4_BottomRight,417.5,612.0
25,3,13,571,127,63,8001,0.01543,65.291,162.0,0.05147,Q3_BottomLeft,76.5,602.5
533,0,103,502,89,79,7031,0.01356,0.117,3.0,6e-05,Q3_BottomLeft,147.5,541.5
533,1,223,501,24,18,432,0.00083,12.37,31.0,0.0004,Q3_BottomLeft,235.0,510.0
533,2,265,490,69,83,5727,0.01105,43.871,176.0,0.01893,Q3_BottomLeft,299.5,531.5
614,0,588,640,83,35,2905,0.0056,60.623,138.0,0.02269,Q4_BottomRight,629.5,657.5
614,1,588,600,83,37,3071,0.00592,95.62,154.0,0.03784,Q4_BottomRight,629.5,618.5
614,2,413,255,78,32,2496,0.00481,120.263,176.0,0.03868,Q2_TopRight,452.0,271.0
555,0,593,547,73,32,2336,0.00451,13.181,38.0,0.0026,Q4_BottomRight,629.5,563.0
555,1,325,534,79,18,1422,0.00274,72.831,122.0,0.00875,Q4_BottomRight,364.5,543.0
555,2,600,510,79,26,2054,0.00396,38.738,90.0,0.00672,Q4_BottomRight,639.5,523.0
555,3,595,407,70,32,2240,0.00432,120.245,173.0,0.02275,Q4_BottomRight,630.0,423.0
555,4,91,403,72,17,1224,0.00236,56.785,84.0,0.00587,Q3_BottomLeft,127.0,411.5
555,5,598,368,66,28,1848,0.00356,130.562,169.0,0.02038,Q4_BottomRight,631.0,382.0
555,6,594,269,72,34,2448,0.00472,96.358,153.0,0.01992,Q2_TopRight,630.0,286.0
555,7,595,229,72,33,2376,0.00458,75.746,135.0,0.0152,Q2_TopRight,631.0,245.5
555,8,344,109,349,60,20940,0.04039,108.876,219.0,0.19257,Q2_TopRight,518.5,139.0
555,9,512,16,174,47,8178,0.01578,90.156,200.0,0.06228,Q2_TopRight,599.0,39.5
206,0,36,648,151,64,9664,0.01864,94.9,172.0,0.0864,Q3_BottomLeft,111.5,680.0
206,1,551,643,132,34,4488,0.00866,24.571,74.0,0.01039,Q4_BottomRight,617.0,660.0
206,2,346,605,169,73,12337,0.0238,0.0,0.0,0.0,Q4_BottomRight,430.5,641.5
206,3,555,599,133,33,4389,0.00847,10.186,54.0,0.00421,Q4_BottomRight,621.5,615.5
206,4,27,557,179,89,15931,0.03073,7.75,98.0,0.01163,Q3_BottomLeft,116.5,601.5
206,5,568,429,24,8,192,0.00037,12.266,22.0,0.00022,Q4_BottomRight,580.0,433.0
206,6,68,428,77,14,1078,0.00208,1.16,11.0,0.00012,Q3_BottomLeft,106.5,435.0
206,7,567,404,29,12,348,0.00067,5.787,15.0,0.00019,Q4_BottomRight,581.5,410.0
206,8,121,377,76,43,3268,0.0063,1.272,20.0,0.00039,Q3_BottomLeft,159.0,398.5
206,9,183,372,374,69,25806,0.04978,59.522,194.0,0.1447,Q4_BottomRight,370.0,406.5
206,10,499,366,72,15,1080,0.00208,0.091,2.0,1e-05,Q4_BottomRight,535.0,373.5
206,11,620,365,79,16,1264,0.00244,0.0,0.0,0.0,Q4_BottomRight,659.5,373.0
206,12,572,365,41,15,615,0.00119,0.0,0.0,0.0,Q4_BottomRight,592.5,372.5
206,13,310,142,336,47,15792,0.03046,82.914,168.0,0.12335,Q2_TopRight,478.0,165.5
206,14,61,142,244,47,11468,0.02212,101.875,156.0,0.11006,Q1_TopLeft,183.0,165.5
206,15,72,47,573,87,49851,0.09616,46.283,170.0,0.21735,Q1_TopLeft,358.5,90.5
239,0,92,686,240,28,6720,0.01296,19.625,106.0,0.01152,Q3_BottomLeft,212.0,700.0
239,1,25,466,225,20,4500,0.00868,96.516,199.0,0.03795,Q3_BottomLeft,137.5,476.0
239,2,263,439,426,75,31950,0.06163,69.201,168.0,0.19318,Q4_BottomRight,476.0,476.5
239,3,78,285,156,130,20280,0.03912,26.906,156.0,0.04768,Q1_TopLeft,156.0,350.0
239,4,552,44,136,21,2856,0.00551,0.0,0.0,0.0,Q2_TopRight,620.0,54.5
239,5,0,42,480,311,149280,0.28796,23.363,175.0,0.30473,Q1_TopLeft,240.0,197.5
239,6,519,9,201,21,4221,0.00814,0.0,0.0,0.0,Q2_TopRight,619.5,19.5
82,0,312,607,88,37,3256,0.00628,60.153,141.0,0.02032,Q3_BottomLeft,356.0,625.5
82,1,171,563,57,48,2736,0.00528,0.0,0.0,0.0,Q3_BottomLeft,199.5,587.0
82,2,179,507,64,23,1472,0.00284,0.0,0.0,0.0,Q3_BottomLeft,211.0,518.5
82,3,176,473,74,31,2294,0.00443,0.0,0.0,0.0,Q3_BottomLeft,213.0,488.5
82,4,441,422,90,26,2340,0.00451,71.127,143.0,0.01726,Q4_BottomRight,486.0,435.0
82,5,443,386,89,34,3026,0.00584,125.041,172.0,0.03925,Q4_BottomRight,487.5,403.0
82,6,282,354,79,22,1738,0.00335,178.686,216.0,0.03221,Q3_BottomLeft,321.5,365.0
82,7,278,320,90,32,2880,0.00556,182.886,229.0,0.05463,Q1_TopLeft,323.0,336.0
82,8,63,266,90,22,1980,0.00382,93.895,157.0,0.01928,Q1_TopLeft,108.0,277.0
82,9,58,226,98,35,3430,0.00662,63.842,152.0,0.02271,Q1_TopLeft,107.0,243.5
82,10,561,167,126,481,60606,0.11691,34.908,162.0,0.21944,Q4_BottomRight,624.0,407.5
82,11,12,54,184,27,4968,0.00958,101.663,220.0,0.05239,Q1_TopLeft,104.0,67.5
82,12,40,18,131,34,4454,0.00859,84.433,192.0,0.03901,Q1_TopLeft,105.5,35.0
429,0,259,233,66,19,1254,0.00242,193.178,218.0,0.01242,Q1_TopLeft,292.0,242.5
429,1,279,209,59,23,1357,0.00262,197.257,210.0,0.01372,Q1_TopLeft,308.5,220.5
429,2,253,118,202,37,7474,0.01442,191.612,239.0,0.07341,Q1_TopLeft,354.0,136.5
429,3,100,34,517,75,38775,0.0748,87.215,220.0,0.17336,Q1_TopLeft,358.5,71.5
724,0,298,692,355,18,6390,0.01233,11.301,101.0,0.00578,Q4_BottomRight,475.5,701.0
724,1,238,628,473,51,24123,0.04653,14.439,128.0,0.02787,Q4_BottomRight,474.5,653.5
724,2,5,603,196,90,17640,0.03403,0.0,0.0,0.0,Q3_BottomLeft,103.0,648.0
724,3,550,593,149,24,3576,0.0069,0.0,0.0,0.0,Q4_BottomRight,624.5,605.0
724,4,44,560,113,24,2712,0.00523,0.0,0.0,0.0,Q3_BottomLeft,100.5,572.0
724,5,621,418,65,65,4225,0.00815,13.501,118.0,0.00456,Q4_BottomRight,653.5,450.5
724,6,573,372,65,23,1495,0.00288,140.678,177.0,0.01683,Q4_BottomRight,605.5,383.5
724,7,646,361,32,13,416,0.0008,90.435,135.0,0.00301,Q4_BottomRight,662.0,367.5
724,8,550,240,94,79,7426,0.01432,0.859,15.0,0.00051,Q2_TopRight,597.0,279.5
724,9,176,183,361,14,5054,0.00975,134.745,203.0,0.05448,Q1_TopLeft,356.5,190.0
724,10,11,116,694,61,42334,0.08166,101.507,208.0,0.34379,Q1_TopLeft,358.0,146.5
724,11,270,61,141,19,2679,0.00517,2.03,10.0,0.00044,Q1_TopLeft,340.5,70.5
724,12,422,37,119,43,5117,0.00987,0.013,2.0,1e-05,Q2_TopRight,481.5,58.5
724,13,206,25,45,38,1710,0.0033,0.0,0.0,0.0,Q1_TopLeft,228.5,44.0
724,14,271,22,144,36,5184,0.01,0.0,0.0,0.0,Q1_TopLeft,343.0,40.0
713,0,1,595,713,115,81995,0.15817,38.633,192.0,0.44276,Q3_BottomLeft,357.5,652.5
713,1,0,526,468,86,40248,0.07764,89.534,205.0,0.50367,Q3_BottomLeft,234.0,569.0
713,2,3,497,180,45,8100,0.01562,97.02,193.0,0.10984,Q3_BottomLeft,93.0,519.5
713,3,468,329,117,45,5265,0.01016,0.0,0.0,0.0,Q2_TopRight,526.5,351.5
713,4,21,34,677,135,91395,0.1763,2.211,71.0,0.02825,Q1_TopLeft,359.5,101.5
8,0,530,657,115,29,3335,0.00643,115.517,198.0,0.03704,Q4_BottomRight,587.5,671.5
8,1,202,652,308,42,12936,0.02495,86.373,170.0,0.10741,Q3_BottomLeft,356.0,673.0
8,2,25,624,135,76,10260,0.01979,78.314,188.0,0.07724,Q3_BottomLeft,92.5,662.0
8,3,84,91,58,49,2842,0.00548,149.461,180.0,0.04084,Q1_TopLeft,113.0,115.5
314,0,272,667,422,31,13082,0.02524,75.739,185.0,0.08343,Q4_BottomRight,483.0,682.5
314,1,4,646,121,54,6534,0.0126,67.661,180.0,0.03723,Q3_BottomLeft,64.5,673.0
314,2,264,621,445,37,16465,0.03176,105.0,192.0,0.14557,Q4_BottomRight,486.5,639.5
314,3,6,603,133,29,3857,0.00744,93.51,178.0,0.03037,Q3_BottomLeft,72.5,617.5
314,4,412,200,26,71,1846,0.00356,146.174,177.0,0.02272,Q2_TopRight,425.0,235.5
314,5,6,38,169,53,8957,0.01728,54.675,177.0,0.04124,Q1_TopLeft,90.5,64.5
743,0,427,396,107,28,2996,0.00578,19.088,104.0,0.00556,Q4_BottomRight,480.5,410.0
743,1,571,362,43,67,2881,0.00556,0.002,1.0,0.0,Q4_BottomRight,592.5,395.5
743,2,610,285,30,40,1200,0.00231,0.0,0.0,0.0,Q2_TopRight,625.0,305.0
743,3,71,260,334,114,38076,0.07345,104.846,251.0,0.38832,Q1_TopLeft,238.0,317.0
743,4,621,254,24,26,624,0.0012,0.0,0.0,0.0,Q2_TopRight,633.0,267.0
743,5,295,193,43,54,2322,0.00448,123.743,159.0,0.02795,Q1_TopLeft,316.5,220.0
743,6,265,141,50,70,3500,0.00675,22.398,119.0,0.00763,Q1_TopLeft,290.0,176.0
743,7,286,69,46,63,2898,0.00559,0.08,3.0,2e-05,Q1_TopLeft,309.0,100.5
743,8,589,63,94,204,19176,0.03699,0.0,0.0,0.0,Q2_TopRight,636.0,165.0
743,9,447,33,170,266,45220,0.08723,0.342,19.0,0.00151,Q2_TopRight,532.0,166.0
743,10,301,15,40,46,1840,0.00355,0.0,0.0,0.0,Q1_TopLeft,321.0,38.0
743,11,572,0,125,46,5750,0.01109,0.0,0.0,0.0,Q2_TopRight,634.5,23.0
743,12,512,0,55,15,825,0.00159,0.0,0.0,0.0,Q2_TopRight,539.5,7.5
743,13,327,0,89,172,15308,0.02953,7.712,99.0,0.01148,Q2_TopRight,371.5,86.0
743,14,310,0,20,9,180,0.00035,0.0,0.0,0.0,Q1_TopLeft,320.0,4.5
743,15,0,0,290,232,67280,0.12978,0.44,65.0,0.00288,Q1_TopLeft,145.0,116.0
466,0,11,628,326,72,23472,0.04528,92.153,244.0,0.15331,Q3_BottomLeft,174.0,664.0
466,1,9,558,202,68,13736,0.0265,160.902,249.0,0.15665,Q3_BottomLeft,110.0,592.0
466,2,9,460,258,65,16770,0.03235,59.272,215.0,0.07045,Q3_BottomLeft,138.0,492.5
466,3,441,349,115,40,4600,0.00887,130.384,206.0,0.04251,Q4_BottomRight,498.5,369.0
466,4,255,262,25,11,275,0.00053,34.531,58.0,0.00067,Q1_TopLeft,267.5,267.5
466,5,531,170,96,23,2208,0.00426,64.452,120.0,0.01009,Q2_TopRight,579.0,181.5
466,6,281,150,51,29,1479,0.00285,0.0,0.0,0.0,Q1_TopLeft,306.5,164.5
466,7,5,12,110,380,41800,0.08063,68.646,206.0,0.20337,Q1_TopLeft,60.0,202.0
754,0,358,638,101,25,2525,0.00487,128.47,219.0,0.02681,Q4_BottomRight,408.5,650.5
754,1,255,637,100,27,2700,0.00521,169.711,223.0,0.03788,Q3_BottomLeft,305.0,650.5
754,2,234,585,249,44,10956,0.02113,167.584,247.0,0.15177,Q3_BottomLeft,358.5,607.0
754,3,124,390,65,69,4485,0.00865,78.919,153.0,0.02926,Q3_BottomLeft,156.5,424.5
965,0,69,686,70,24,1680,0.00324,148.908,182.0,0.02063,Q3_BottomLeft,104.0,698.0
965,1,169,669,39,29,1131,0.00218,49.554,102.0,0.00462,Q3_BottomLeft,188.5,683.5
965,2,20,658,28,20,560,0.00108,65.961,125.0,0.00305,Q3_BottomLeft,34.0,668.0
965,3,231,650,430,51,21930,0.0423,56.219,174.0,0.10167,Q4_BottomRight,446.0,675.5
965,4,52,630,119,50,5950,0.01148,179.945,220.0,0.0883,Q3_BottomLeft,111.5,655.0
965,5,206,603,283,24,6792,0.0131,93.243,176.0,0.05223,Q3_BottomLeft,347.5,615.0
965,6,17,599,164,23,3772,0.00728,121.676,200.0,0.03785,Q3_BottomLeft,99.0,610.5
965,7,589,362,37,58,2146,0.00414,40.662,101.0,0.0072,Q4_BottomRight,607.5,391.0
965,8,311,229,35,49,1715,0.00331,3.349,21.0,0.00047,Q1_TopLeft,328.5,253.5
965,9,30,65,113,32,3616,0.00698,0.0,0.0,0.0,Q1_TopLeft,86.5,81.0
965,10,589,26,114,41,4674,0.00902,0.0,0.0,0.0,Q2_TopRight,646.0,46.5
629,0,472,491,18,7,126,0.00024,110.778,134.0,0.00139,Q4_BottomRight,481.0,494.5
629,1,464,474,27,15,405,0.00078,115.244,150.0,0.00464,Q4_BottomRight,477.5,481.5
629,2,493,389,45,47,2115,0.00408,105.366,171.0,0.02216,Q4_BottomRight,515.5,412.5
629,3,502,355,39,23,897,0.00173,134.809,165.0,0.01202,Q4_BottomRight,521.5,366.5
629,4,222,353,39,11,429,0.00083,155.639,188.0,0.00664,Q1_TopLeft,241.5,358.5
629,5,241,273,38,14,532,0.00103,161.945,201.0,0.00857,Q1_TopLeft,260.0,280.0
629,6,97,196,53,40,2120,0.00409,0.0,0.0,0.0,Q1_TopLeft,123.5,216.0
629,7,168,146,45,29,1305,0.00252,0.0,0.0,0.0,Q1_TopLeft,190.5,160.5
629,8,95,144,61,44,2684,0.00518,0.0,0.0,0.0,Q1_TopLeft,125.5,166.0
629,9,240,98,33,24,792,0.00153,2.152,10.0,0.00017,Q1_TopLeft,256.5,110.0
629,10,168,94,53,37,1961,0.00378,0.0,0.0,0.0,Q1_TopLeft,194.5,112.5
629,11,170,50,36,26,936,0.00181,0.0,0.0,0.0,Q1_TopLeft,188.0,63.0
629,12,241,49,27,21,567,0.00109,4.014,13.0,0.00023,Q1_TopLeft,254.5,59.5
629,13,169,0,42,26,1092,0.00211,0.0,0.0,0.0,Q1_TopLeft,190.0,13.0
629,14,91,0,65,141,9165,0.01768,0.0,0.0,0.0,Q1_TopLeft,123.5,70.5
354,0,348,373,35,43,1505,0.0029,179.357,220.0,0.0214,Q4_BottomRight,365.5,394.5
354,1,496,299,126,77,9702,0.01872,85.987,170.0,0.06613,Q2_TopRight,559.0,337.5
354,2,36,137,256,62,15872,0.03062,139.403,214.0,0.17539,Q1_TopLeft,164.0,168.0
354,3,324,79,105,45,4725,0.00911,159.15,213.0,0.05961,Q2_TopRight,376.5,101.5
354,4,37,68,254,60,15240,0.0294,66.946,206.0,0.08087,Q1_TopLeft,164.0,98.0
354,5,324,33,104,42,4368,0.00843,84.885,193.0,0.02939,Q2_TopRight,376.0,54.0
402,0,404,468,93,62,5766,0.01112,0.0,0.0,0.0,Q4_BottomRight,450.5,499.0
402,1,467,467,18,18,324,0.00063,0.0,0.0,0.0,Q4_BottomRight,476.0,476.0
